Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3
,,,,,,,,4576,1830.494051,10057.39012,6153.460918
,,,,,,,,4577,1863.647568,11430.22854,6388.189784
,,,,,,,,4578,1987.132418,13311.41878,7672.084347
,,,,,,,,4579,2280.474381,13904.64982,8256.091174
,,,,,,,,4580,2332.401176,13455.43072,7922.834026
,,,,,,,,4581,2269.596638,12947.00051,7500.687311
,,,,,,,,4582,2227.236893,11775.23369,6864.301314
,,,,,,,,4583,2195.760516,10745.40324,6506.339863
,,,,,,,,4584,2187.248969,9657.577357,6263.931681
,,,,,,,,4585,2190.016599,9300.347286,5666.431669
,,,,,,,,4586,2010.37486,8982.846213,5838.687562
,,,,,,,,4587,1639.078047,8465.136913,5517.154769
,,,,,,,,4588,1440.656403,7915.412799,5375.875825
,,,,,,,,4589,1425.911391,7805.367578,5325.017542
,,,,,,,,4590,1532.326725,8369.203824,5388.777112
,,,,,,,,4591,1757.871765,9421.39923,6198.443694
,,,,,,,,4592,2122.124514,11535.68585,6929.593606
,,,,,,,,4593,2181.396247,12194.77064,7892.689324
,,,,,,,,4594,2076.79614,11813.08924,7977.227473
,,,,,,,,4595,1913.636498,11225.18842,7352.858356
,,,,,,,,4596,1842.720244,10443.6691,6569.287999
,,,,,,,,4597,1808.144294,9877.42581,6186.102573
,,,,,,,,4598,1793.987986,9486.206471,6162.103856
,,,,,,,,4599,1777.61322,9330.664913,6013.504406
,,,,,,,,4600,1788.145062,9593.404711,5999.656958
,,,,,,,,4601,1859.972297,10719.66915,6195.23819
,,,,,,,,4602,1972.10109,12984.73775,7439.260587
,,,,,,,,4603,2242.000289,13557.26185,8019.460036
,,,,,,,,4604,2311.99738,13087.91117,7694.180306
,,,,,,,,4605,2285.55734,12605.66666,7185.24496
,,,,,,,,4606,2265.588715,11334.22244,6695.351117
,,,,,,,,4607,2184.50389,10479.30642,6144.352196
,,,,,,,,4608,2170.927173,9588.967319,6028.503571
,,,,,,,,4609,2182.239441,9251.786684,5558.841714
,,,,,,,,4610,1985.235983,8905.640127,5678.713291
,,,,,,,,4611,1646.997679,8377.301813,5427.837715
,,,,,,,,4612,1477.893409,7841.860337,5293.73935
,,,,,,,,4613,1389.020068,7719.470041,5227.617588
,,,,,,,,4614,1416.219159,8291.626413,5293.40194
,,,,,,,,4615,1660.971119,9385.714699,5964.532866
,,,,,,,,4616,2065.486967,11339.53096,6716.616067
,,,,,,,,4617,2144.10822,12061.1662,7611.111849
,,,,,,,,4618,2019.462667,11738.34666,7716.480231
,,,,,,,,4619,1834.872489,11089.70642,7045.355978
,,,,,,,,4620,1729.270232,10224.10871,6318.914425
,,,,,,,,4621,1675.892773,9543.718092,6069.660213
,,,,,,,,4622,1654.120552,9071.960267,5946.374071
,,,,,,,,4623,1632.862021,8905.438064,5881.591916
,,,,,,,,4624,1650.154882,9010.504282,5875.320099
,,,,,,,,4625,1723.671125,10044.36307,6009.83979
,,,,,,,,4626,1892.121248,12436.35682,6918.271227
,,,,,,,,4627,2104.147727,13136.19857,7636.63495
,,,,,,,,4628,2146.153134,12721.04486,7305.907891
,,,,,,,,4629,2119.758841,12352.20299,6893.678239
,,,,,,,,4630,2082.132694,11052.88498,6510.690969
,,,,,,,,4631,1965.009435,10274.02917,5970.940273
,,,,,,,,4632,1934.679439,9418.160215,5929.543652
,,,,,,,,4633,1854.135953,9032.38161,5477.281776
,,,,,,,,4634,1519.492255,8681.795644,5563.719592
,,,,,,,,4635,1247.453343,8146.937069,5357.831208
,,,,,,,,4636,1175.023031,7572.535535,5217.311586
,,,,,,,,4637,1125.567659,7461.873549,5146.013582
,,,,,,,,4638,1180.472333,7987.810276,5252.423689
,,,,,,,,4639,1314.702209,9097.66369,5735.191237
,,,,,,,,4640,1576.069057,10545.80443,6544.94521
,,,,,,,,4641,1886.708892,11442.39802,7093.291229
,,,,,,,,4642,1870.072297,11231.43065,7178.857997
,,,,,,,,4643,1731.648596,10564.69505,6654.096016
,,,,,,,,4644,1685.930648,9567.650045,6208.125903
,,,,,,,,4645,1674.310949,9091.236936,5980.483402
,,,,,,,,4646,1665.768496,8682.162689,5841.886064
,,,,,,,,4647,1655.7097,8561.790177,5916.716225
,,,,,,,,4648,1679.706191,8685.425955,5936.155562
,,,,,,,,4649,1711.723577,9363.792752,6129.090358
,,,,,,,,4650,1818.339457,11603.56953,7080.197991
,,,,,,,,4651,2034.522973,12308.98547,7263.359722
,,,,,,,,4652,2082.667217,11686.40774,6761.340755
,,,,,,,,4653,2064.780395,10986.28453,6558.454804
,,,,,,,,4654,2022.396694,9988.591393,6116.079012
,,,,,,,,4655,1900.265846,9782.746393,5645.139212
,,,,,,,,4656,1892.99732,9413.539148,5749.226385
,,,,,,,,4657,1847.385681,9094.674233,5418.812967
,,,,,,,,4658,1544.216126,8676.338579,5455.279992
,,,,,,,,4659,1203.876151,8087.994713,5247.814846
,,,,,,,,4660,1020.850721,7504.139903,5027.731483
,,,,,,,,4661,964.062687,7329.143553,4907.24841
,,,,,,,,4662,966.209721,7417.339666,4877.250549
,,,,,,,,4663,1000.368351,7899.754239,5042.057754
,,,,,,,,4664,1144.464479,8642.929621,5189.638686
,,,,,,,,4665,1401.605879,9441.751793,5431.38701
,,,,,,,,4666,1404.354896,9986.901617,5710.037189
,,,,,,,,4667,1280.968182,9465.6765,5545.324955
,,,,,,,,4668,1261.341458,8870.184488,5406.232106
,,,,,,,,4669,1175.333642,8518.311232,5254.653381
,,,,,,,,4670,1132.273856,8288.301781,5165.598021
,,,,,,,,4671,1097.633707,8247.475916,5080.246155
,,,,,,,,4672,1204.260486,8472.294989,5079.89117
,,,,,,,,4673,1245.866541,8910.588085,5275.651411
,,,,,,,,4674,1600.777426,10845.9993,6155.024228
,,,,,,,,4675,2157.864014,11519.18226,6623.342351
,,,,,,,,4676,2238.983015,10662.84523,6457.921967
,,,,,,,,4677,2227.874044,10056.99307,6142.423072
,,,,,,,,4678,2109.373995,9486.234253,5703.940339
,,,,,,,,4679,1918.774868,9445.184892,5577.732201
,,,,,,,,4680,2057.790235,9198.687631,5663.452401
,,,,,,,,4681,2068.085215,8596.993501,5536.574876
,,,,,,,,4682,1752.559668,8145.893096,5605.72651
,,,,,,,,4683,1390.931893,7503.62244,5440.035792
,,,,,,,,4684,1264.117081,7195.495855,5207.29366
,,,,,,,,4685,1186.051079,7127.830283,5051.501528
,,,,,,,,4686,1125.984968,7142.226675,4996.457796
,,,,,,,,4687,1069.164862,7388.497655,4978.619366
,,,,,,,,4688,1130.040846,8100.962423,5043.876153
,,,,,,,,4689,1238.963164,8875.484905,5260.872469
,,,,,,,,4690,1356.348135,9174.57394,5246.642299
,,,,,,,,4691,1297.424558,9113.809908,4998.508362
,,,,,,,,4692,1253.185357,8784.802339,4766.701918
,,,,,,,,4693,1251.65899,8557.18804,4583.239514
,,,,,,,,4694,1292.389458,8297.798257,4531.588198
,,,,,,,,4695,1299.459628,8069.821835,4534.679287
,,,,,,,,4696,1342.058522,8165.232904,4622.695766
,,,,,,,,4697,1471.40256,8604.447335,4921.042073
,,,,,,,,4698,1815.282351,10096.58719,6060.216174
,,,,,,,,4699,2196.944372,11261.64197,6573.35392
,,,,,,,,4700,2297.735506,10759.69305,6509.774171
,,,,,,,,4701,2292.757546,10182.43901,6242.357568
,,,,,,,,4702,2265.49857,9465.228336,5819.35683
,,,,,,,,4703,2122.885645,9106.568425,5623.215711
,,,,,,,,4704,2114.751817,8725.677338,5641.800704
,,,,,,,,4705,2147.977536,8306.650768,5538.125823
,,,,,,,,4706,1841.825873,7884.430893,5681.992987
,,,,,,,,4707,1602.125825,7406.525962,5519.871692
,,,,,,,,4708,1443.356484,7202.130806,5400.258981
,,,,,,,,4709,1408.700627,7225.825229,5369.174718
,,,,,,,,4710,1442.321099,7654.193962,5501.822932
,,,,,,,,4711,1648.887148,8758.915015,5863.738412
,,,,,,,,4712,1959.224989,9518.691329,6879.408438
,,,,,,,,4713,2244.301704,10206.6962,7522.130448
,,,,,,,,4714,2149.230551,10273.69909,7503.911764
,,,,,,,,4715,2000.375172,9824.508861,7034.813871
,,,,,,,,4716,1908.531446,9373.516881,6691.722491
,,,,,,,,4717,1837.990004,9106.295728,6504.588937
,,,,,,,,4718,1817.648864,8928.11808,6378.459373
,,,,,,,,4719,1817.53734,8850.491844,6262.712719
,,,,,,,,4720,1816.679052,9011.794166,6341.238008
,,,,,,,,4721,1869.579125,9828.167755,6952.397034
,,,,,,,,4722,1987.434247,12128.47661,8143.03875
,,,,,,,,4723,2235.719852,12828.33987,8418.902159
,,,,,,,,4724,2309.574222,12318.83907,7897.989077
,,,,,,,,4725,2277.200535,11707.82659,7340.734493
,,,,,,,,4726,2249.825501,10250.00649,6825.611365
,,,,,,,,4727,2232.075367,9699.788066,6121.681234
,,,,,,,,4728,2240.461477,9369.001466,6054.337215
,,,,,,,,4729,2257.76785,8988.551627,5740.391821
,,,,,,,,4730,1995.830185,8721.297865,5914.256162
,,,,,,,,4731,1747.672339,8130.716711,5691.021082
,,,,,,,,4732,1583.112512,7608.096698,5609.060896
,,,,,,,,4733,1529.784128,7512.848463,5561.944687
,,,,,,,,4734,1589.087766,8007.972628,5624.01386
,,,,,,,,4735,1774.649128,9081.631902,6377.859367
,,,,,,,,4736,2189.505608,10059.82466,7295.150528
,,,,,,,,4737,2333.323264,11090.45898,8016.5115
,,,,,,,,4738,2224.105606,10890.11439,7913.250073
,,,,,,,,4739,2087.795677,10168.98117,7481.903125
,,,,,,,,4740,2024.846064,9572.379432,7089.553667
,,,,,,,,4741,1996.330775,9154.611353,6727.104852
,,,,,,,,4742,1977.965379,9033.807878,6606.919428
,,,,,,,,4743,1966.429916,8944.726665,6574.123017
,,,,,,,,4744,1973.570791,9049.727028,6591.6255
,,,,,,,,4745,2020.624173,9797.294568,7029.06165
,,,,,,,,4746,2146.90164,12256.37073,8164.706161
,,,,,,,,4747,2400.929484,13131.77978,8580.952409
,,,,,,,,4748,2486.99647,12773.52734,8198.159836
,,,,,,,,4749,2449.66776,12299.13878,7705.84974
,,,,,,,,4750,2410.043921,11154.06921,7008.41589
,,,,,,,,4751,2381.265158,10336.05793,6526.310212
,,,,,,,,4752,2373.532771,9550.261591,6394.760083
,,,,,,,,4753,2348.429932,9210.264248,5912.398016
,,,,,,,,4754,2124.777768,8844.928814,6080.728273
,,,,,,,,4755,1735.195548,8334.862026,5744.74539
,,,,,,,,4756,1504.099051,7732.364965,5620.027292
,,,,,,,,4757,1365.512383,7641.765986,5570.624091
,,,,,,,,4758,1439.525353,8072.294758,5625.134938
,,,,,,,,4759,1624.040332,9139.995744,6421.39277
,,,,,,,,4760,2011.48335,10306.4239,7318.59689
,,,,,,,,4761,2142.972302,11500.36195,7916.647966
,,,,,,,,4762,2032.448663,11330.42027,7675.600456
,,,,,,,,4763,1886.956746,10537.23084,7150.348844
,,,,,,,,4764,1818.072918,9668.608555,6743.118881
,,,,,,,,4765,1805.785567,9120.129762,6540.729599
,,,,,,,,4766,1814.42246,8865.044361,6562.978556
,,,,,,,,4767,1838.737261,8817.914378,6340.337483
,,,,,,,,4768,1846.445143,8966.270193,6258.903067
,,,,,,,,4769,1900.519763,10198.99498,6568.7016
,,,,,,,,4770,2033.296976,12625.21252,7817.917663
,,,,,,,,4771,2272.586283,13164.61188,8360.064538
,,,,,,,,4772,2332.719878,12709.07655,7957.082245
,,,,,,,,4773,2316.671243,12109.48656,7541.000789
,,,,,,,,4774,2298.124028,10905.12208,6944.508079
,,,,,,,,4775,2254.145447,10172.25606,6497.900838
,,,,,,,,4776,2271.608979,9458.098018,6400.896012
,,,,,,,,4777,2251.921304,9042.62431,5932.866509
,,,,,,,,4778,1948.091754,8732.810765,6203.545394
,,,,,,,,4779,1691.557789,8132.58854,5790.34904
,,,,,,,,4780,1557.294348,7625.833359,5674.218109
,,,,,,,,4781,1538.991334,7542.25158,5628.672576
,,,,,,,,4782,1565.436263,7971.666591,5689.913824
,,,,,,,,4783,1757.82754,9089.191947,6555.294198
,,,,,,,,4784,2126.168185,10190.15234,7515.435359
,,,,,,,,4785,2252.568925,11715.18367,8188.62643
,,,,,,,,4786,2128.58025,11776.17862,7934.567289
,,,,,,,,4787,1961.971387,11086.55633,7362.657999
,,,,,,,,4788,1875.670857,10094.2873,6860.256359
,,,,,,,,4789,1854.124307,9488.165158,6537.633157
,,,,,,,,4790,1840.744711,9260.871215,6456.616459
,,,,,,,,4791,1842.980064,9167.385904,6375.648231
,,,,,,,,4792,1844.72218,9491.303113,6293.570707
,,,,,,,,4793,1906.813514,10660.46312,6516.566426
,,,,,,,,4794,2032.470225,12753.08265,7707.606656
,,,,,,,,4795,2315.200725,13433.558,8464.670248
,,,,,,,,4796,2406.269057,13067.89872,8142.348088
,,,,,,,,4797,2353.344374,12656.01716,7701.454863
,,,,,,,,4798,2318.56264,11403.03222,7043.129803
,,,,,,,,4799,2294.336455,10513.22795,6667.182
,,,,,,,,4800,2320.396075,9622.836442,6567.320503
,,,,,,,,4801,2353.241045,9252.222725,6012.279147
,,,,,,,,4802,2160.297335,8863.840322,6206.151162
,,,,,,,,4803,1822.358733,8321.281313,5816.168451
,,,,,,,,4804,1662.686993,7731.922775,5646.844902
,,,,,,,,4805,1512.289635,7599.932612,5550.899862
,,,,,,,,4806,1518.710355,8105.291299,5607.013728
,,,,,,,,4807,1715.62583,9069.369297,6596.120455
,,,,,,,,4808,2035.412616,10045.87313,7697.204071
,,,,,,,,4809,2195.701581,11228.82877,8387.359118
,,,,,,,,4810,2075.512874,11125.39604,8189.945154
,,,,,,,,4811,1916.624551,10462.64578,7488.000442
,,,,,,,,4812,1829.027883,9609.205582,6838.852755
,,,,,,,,4813,1759.458202,9181.555829,6440.074848
,,,,,,,,4814,1742.442208,8864.064333,6381.597065
,,,,,,,,4815,1678.053228,8772.77774,6176.529209
,,,,,,,,4816,1606.331169,8894.182766,6152.679277
,,,,,,,,4817,1668.019883,9580.979324,6384.728926
,,,,,,,,4818,1859.512321,11894.4076,7478.074817
,,,,,,,,4819,2064.106531,12487.62549,8102.417307
,,,,,,,,4820,2120.847955,11977.91235,7708.515776
,,,,,,,,4821,2084.436486,11474.19815,7173.024307
,,,,,,,,4822,2053.859987,10419.44316,6787.038902
,,,,,,,,4823,1975.68414,10184.37316,6250.872681
,,,,,,,,4824,1945.675206,9606.444,6440.513286
,,,,,,,,4825,1830.510311,9292.623371,5816.822444
,,,,,,,,4826,1435.372738,8886.0385,5844.431673
,,,,,,,,4827,1114.869544,8288.443073,5446.875869
,,,,,,,,4828,974.555979,7662.750061,5317.978684
,,,,,,,,4829,900.584769,7447.672298,5212.253538
,,,,,,,,4830,867.125452,7532.017624,5208.673225
,,,,,,,,4831,904.459031,8063.94991,5290.785366
,,,,,,,,4832,1075.280567,8764.256639,5385.846712
,,,,,,,,4833,1401.054654,9614.457595,5780.001631
,,,,,,,,4834,1416.996994,9997.134352,6080.674411
,,,,,,,,4835,1254.044052,9198.463513,5738.928903
,,,,,,,,4836,1129.242608,8541.250469,5313.148851
,,,,,,,,4837,1075.19531,8107.166815,4921.465155
,,,,,,,,4838,1079.166997,7873.609952,4705.465206
,,,,,,,,4839,1088.196004,7766.100983,4668.339075
,,,,,,,,4840,1128.164476,7877.721107,4786.813349
,,,,,,,,4841,1279.685416,8496.708784,5158.4835
,,,,,,,,4842,1676.737546,10035.78677,6180.785063
,,,,,,,,4843,2095.195653,11185.32195,6593.368215
,,,,,,,,4844,2208.575773,10640.62359,6428.918254
,,,,,,,,4845,2178.924136,10139.67262,6075.185342
,,,,,,,,4846,2119.335502,9536.488001,5785.705979
,,,,,,,,4847,1987.400371,9354.787905,5657.765421
,,,,,,,,4848,2114.475995,9047.184384,5779.309422
,,,,,,,,4849,2129.040291,8585.429495,5581.703056
,,,,,,,,4850,1825.067557,8181.965779,5661.123167
,,,,,,,,4851,1555.676208,7558.082661,5538.767621
,,,,,,,,4852,1355.574607,7234.300954,5384.154298
,,,,,,,,4853,1258.510848,7151.432718,5254.433554
,,,,,,,,4854,1174.757609,7215.623892,5216.235107
,,,,,,,,4855,1129.862988,7510.192426,5236.234967
,,,,,,,,4856,1202.570734,8251.836772,5325.964377
,,,,,,,,4857,1334.020295,9033.955725,5527.931312
,,,,,,,,4858,1285.418327,9093.190372,5509.841991
,,,,,,,,4859,1131.076676,8744.464147,5247.178362
,,,,,,,,4860,1037.473125,8194.189418,4991.489654
,,,,,,,,4861,997.3622191,7853.092981,4799.917287
,,,,,,,,4862,914.2194702,7600.691755,4691.155919
,,,,,,,,4863,890.5251804,7520.985542,4602.590333
,,,,,,,,4864,920.7089337,7654.361881,4634.913666
,,,,,,,,4865,1077.965129,8170.256095,4819.161205
,,,,,,,,4866,1408.976256,9493.2421,5530.390345
,,,,,,,,4867,2066.948402,11224.63113,6460.156023
,,,,,,,,4868,2156.024047,10970.06254,6376.699859
,,,,,,,,4869,2066.521567,10525.82603,6099.253819
,,,,,,,,4870,2004.467104,9634.175566,5705.658668
,,,,,,,,4871,1802.813704,9316.754518,5502.844964
,,,,,,,,4872,1754.380779,8849.789265,5482.402477
,,,,,,,,4873,1730.462598,8439.910973,5334.166202
,,,,,,,,4874,1484.887041,8019.755596,5430.36828
,,,,,,,,4875,1214.707822,7467.841692,5211.717356
,,,,,,,,4876,1097.396591,7278.604446,5039.162482
,,,,,,,,4877,1032.183938,7317.852971,4977.25107
,,,,,,,,4878,1062.290747,7805.980271,5126.776978
,,,,,,,,4879,1245.795359,8928.721676,5522.021014
,,,,,,,,4880,1629.904576,10073.45422,6546.602462
,,,,,,,,4881,1976.705896,11357.77256,6768.258223
,,,,,,,,4882,1865.70591,11031.30154,6653.286574
,,,,,,,,4883,1695.096142,10284.45066,6341.063982
,,,,,,,,4884,1640.722178,9376.035726,6100.853524
,,,,,,,,4885,1616.044861,8926.455319,5857.140436
,,,,,,,,4886,1584.869422,8723.894909,5767.965664
,,,,,,,,4887,1561.876887,8643.681744,5722.337664
,,,,,,,,4888,1609.394593,8676.304236,5642.489224
,,,,,,,,4889,1677.899582,9023.657597,5898.946869
,,,,,,,,4890,1831.861453,11283.94763,6461.038363
,,,,,,,,4891,2039.306699,12458.95915,7165.606717
,,,,,,,,4892,2098.878876,12046.23133,6811.049086
,,,,,,,,4893,2089.235508,11477.53608,6662.397302
,,,,,,,,4894,2037.936815,10307.11789,6193.687636
,,,,,,,,4895,1846.366365,9683.919586,5619.026544
,,,,,,,,4896,1806.973967,9306.855968,5634.13216
,,,,,,,,4897,1768.241241,8926.362159,5424.412073
,,,,,,,,4898,1499.664315,8636.954633,5484.451444
,,,,,,,,4899,1244.580396,8077.553618,5307.206012
,,,,,,,,4900,1130.460849,7563.811451,5065.441546
,,,,,,,,4901,1137.636772,7477.816412,5017.812281
,,,,,,,,4902,1185.235144,7971.350821,5147.104567
,,,,,,,,4903,1376.856462,9080.271039,5547.357887
,,,,,,,,4904,1781.066864,10303.92987,6572.231011
,,,,,,,,4905,2056.410401,11147.96801,6724.036189
,,,,,,,,4906,1962.900755,10700.75071,6592.772173
,,,,,,,,4907,1698.689203,9793.594755,6258.010076
,,,,,,,,4908,1564.070062,9093.923075,6126.177348
,,,,,,,,4909,1440.570366,8726.140298,5972.464815
,,,,,,,,4910,1516.497722,8572.181376,5882.380393
,,,,,,,,4911,1486.311115,8488.79536,5699.284769
,,,,,,,,4912,1417.820966,8569.786925,5880.747644
,,,,,,,,4913,1508.241913,8910.536785,6068.608892
,,,,,,,,4914,1861.466767,10619.47411,6666.151289
,,,,,,,,4915,2141.460438,11766.66413,7228.33459
,,,,,,,,4916,2235.318246,11092.53241,6951.740778
,,,,,,,,4917,2194.466104,10440.93068,6710.455803
,,,,,,,,4918,2131.666263,9593.22802,6176.795952
,,,,,,,,4919,1867.973805,9390.153425,5682.425478
,,,,,,,,4920,1887.872774,9071.463334,5689.106069
,,,,,,,,4921,1913.313124,8753.971168,5500.220647
,,,,,,,,4922,1623.167487,8525.187728,5601.83584
,,,,,,,,4923,1355.599986,7849.647409,5388.645296
,,,,,,,,4924,1244.729277,7387.462675,5191.872903
,,,,,,,,4925,1207.345398,7302.844468,5107.415248
,,,,,,,,4926,1201.170486,7660.475828,5219.765518
,,,,,,,,4927,1352.816052,8677.707587,5611.678939
,,,,,,,,4928,1717.791433,9310.365469,6630.293463
,,,,,,,,4929,2044.63953,9566.079178,6855.272018
,,,,,,,,4930,1926.086928,9318.061391,6726.257724
,,,,,,,,4931,1777.394058,9023.514925,6363.208927
,,,,,,,,4932,1718.889339,8783.936296,6166.881554
,,,,,,,,4933,1701.103181,8632.624877,6034.404584
,,,,,,,,4934,1695.877916,8588.158053,6008.21611
,,,,,,,,4935,1686.424257,8583.5066,6007.730807
,,,,,,,,4936,1677.332092,8683.085739,6110.837343
,,,,,,,,4937,1736.468215,9009.86839,6567.137421
,,,,,,,,4938,1869.909965,10190.15024,7465.907157
,,,,,,,,4939,2095.276578,10493.71952,7796.714774
,,,,,,,,4940,2178.374583,9801.557347,7339.29823
,,,,,,,,4941,2158.03764,9480.854487,6901.733577
,,,,,,,,4942,2163.958741,9155.466856,6568.19091
,,,,,,,,4943,2132.720527,9017.762666,5783.343684
,,,,,,,,4944,2136.463266,8816.94543,5760.702646
,,,,,,,,4945,2152.676735,8597.905643,5564.935228
,,,,,,,,4946,2003.590819,8363.710502,5651.628942
,,,,,,,,4947,1682.363079,7714.659099,5512.067975
,,,,,,,,4948,1569.978648,7288.830331,5325.069753
,,,,,,,,4949,1540.921112,7192.954135,5212.296045
,,,,,,,,4950,1602.072644,7577.743683,5367.265933
,,,,,,,,4951,1836.496613,8648.189716,6030.375847
,,,,,,,,4952,2117.458607,9374.779997,7119.285545
,,,,,,,,4953,2180.53691,9900.494491,7669.188337
,,,,,,,,4954,2042.666237,9755.622482,7586.895514
,,,,,,,,4955,1880.323947,9352.164347,7031.981998
,,,,,,,,4956,1794.769631,9006.320393,6674.187205
,,,,,,,,4957,1730.245465,8811.615589,6329.617734
,,,,,,,,4958,1715.919843,8703.252102,6322.905343
,,,,,,,,4959,1697.108248,8662.266088,6166.977771
,,,,,,,,4960,1684.661576,8737.610758,6103.26895
,,,,,,,,4961,1730.405817,9176.466829,6283.801085
,,,,,,,,4962,1848.420347,11294.37414,7360.325015
,,,,,,,,4963,2140.633462,12328.27179,8116.498725
,,,,,,,,4964,2246.884837,12005.82715,7921.864508
,,,,,,,,4965,2207.546809,11612.09244,7527.039668
,,,,,,,,4966,2143.051832,10309.95009,6780.915551
,,,,,,,,4967,2064.288859,9820.83699,6298.040086
,,,,,,,,4968,2053.558882,9381.663559,6212.477701
,,,,,,,,4969,2034.860826,9029.884413,5621.419001
,,,,,,,,4970,1745.207636,8684.787754,5822.072591
,,,,,,,,4971,1436.647395,8096.85021,5515.891987
,,,,,,,,4972,1242.973576,7593.577513,5390.514223
,,,,,,,,4973,1145.626126,7485.899507,5331.366292
,,,,,,,,4974,1148.005592,7998.401794,5390.654712
,,,,,,,,4975,1406.412665,9021.227365,6271.435363
,,,,,,,,4976,1863.055254,10141.8655,7256.081637
,,,,,,,,4977,2017.900737,11284.02341,7777.144843
,,,,,,,,4978,1881.482476,11017.87306,7474.299008
,,,,,,,,4979,1726.954504,10223.7064,6760.563547
,,,,,,,,4980,1634.259469,9274.466916,6245.038789
,,,,,,,,4981,1565.440805,8826.327401,5970.797522
,,,,,,,,4982,1517.662548,8585.958535,5923.768835
,,,,,,,,4983,1512.680485,8495.421675,5881.321216
,,,,,,,,4984,1499.83126,8579.898804,5897.980102
,,,,,,,,4985,1610.144443,8941.642672,6104.586736
,,,,,,,,4986,1824.18208,10901.65761,6850.801805
,,,,,,,,4987,2058.810306,12029.85539,7466.692274
,,,,,,,,4988,2152.289525,11521.01946,7089.310282
,,,,,,,,4989,2137.372116,11043.12293,6841.349108
,,,,,,,,4990,2116.850055,10181.08661,6551.962686
,,,,,,,,4991,2099.247449,9917.554229,6024.0594
,,,,,,,,4992,2121.910018,9489.621253,6121.845233
,,,,,,,,4993,2126.58483,9175.183627,5676.139821
,,,,,,,,4994,1811.209486,8784.222252,5790.777298
,,,,,,,,4995,1513.299011,8253.580868,5589.565199
,,,,,,,,4996,1323.469995,7698.730169,5407.462316
,,,,,,,,4997,1220.674246,7512.023901,5241.47068
,,,,,,,,4998,1231.053544,7607.665948,5224.617068
,,,,,,,,4999,1285.782633,8133.904269,5394.665712
,,,,,,,,5000,1424.269655,8901.354427,5557.528734
,,,,,,,,5001,1638.20818,9729.332057,5881.173375
,,,,,,,,5002,1621.026804,9904.687699,6123.013557
,,,,,,,,5003,1348.05787,9159.478661,5834.624255
,,,,,,,,5004,1170.955948,8654.751006,5536.723079
,,,,,,,,5005,1076.944508,8187.618547,5090.868807
,,,,,,,,5006,1026.949356,7936.388058,4869.745679
,,,,,,,,5007,1021.765145,7807.262493,4818.902618
,,,,,,,,5008,1019.954613,7957.906427,4842.3687
,,,,,,,,5009,1129.249756,8508.745078,5030.216541
,,,,,,,,5010,1455.858223,9906.640192,5977.13948
,,,,,,,,5011,2039.41833,11338.29468,6724.585645
,,,,,,,,5012,2125.700002,10650.23909,6670.715185
,,,,,,,,5013,2102.961729,10069.17677,6283.478081
,,,,,,,,5014,2044.446427,9534.65056,5850.870553
,,,,,,,,5015,1959.083432,9398.703255,5618.104629
,,,,,,,,5016,2081.68067,9150.495096,5709.674707
,,,,,,,,5017,2098.10584,8710.041343,5598.396064
,,,,,,,,5018,1718.124081,8273.951172,5694.978283
,,,,,,,,5019,1436.926354,7625.508373,5512.879658
,,,,,,,,5020,1391.589978,7311.744154,5295.240577
,,,,,,,,5021,1344.089338,7212.326849,5109.391778
,,,,,,,,5022,1368.196997,7267.995463,5065.601578
